catchment_id,area_index,catchment_population,malaria_cases,scd_cases,expected_malaria_cases,expected_scd_cases,cases_cluster_005,cases_cluster_010,shared_mean,shared_sd,exceed_prob_rr_gt1,hotspot_080,hotspot_090,robust_hotspot_005,robust_hotspot_010,hotspot_class_005,hotspot_class_010,rr_malaria,rr_scd
HF2927,239,103509,5434,387,9354.204700059285,971.561678524538,Not significant,Not significant,4.623224415887251,0.5439455368502841,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,6.210710869045703e-5,4.1043258718684186e-4
HF2931,240,72717,0,0,6571.502991761209,682.5401711664573,Not significant,Not significant,-5.517526888712236,3.0674353892153565,0.036029698763604734,0,0,0,0,Not hotspot,Not hotspot,1.2320806520233674e-7,2.580260078055507e-6
HF2932,241,47889,0,0,4327.773516130376,449.49827766533923,Not significant,Not significant,-5.169265025590537,3.1185120043533803,0.0486984824906066,0,0,0,0,Not hotspot,Not hotspot,3.220822910729375e-7,6.46775285552304e-6
HF2937,242,36257,0,0,3276.578846380986,340.3173808873062,Not significant,Not significant,-4.965480621155191,3.18267769972602,0.05936125375871182,0,0,0,0,Not hotspot,Not hotspot,6.634182163659972e-7,1.2813999933645783e-5
HF2983,243,12289,0,0,1110.568371436576,115.34766510533429,Not significant,Not significant,-3.930469820268568,3.2220090938597474,0.11125486852675759,0,0,0,0,Not hotspot,Not hotspot,6.242884814875047e-6,1.1813271873607969e-4
HF2984,244,4819,1527,4,435.4975166370624,45.23235398670404,Not significant,Not significant,3.447302805343432,0.7037800918131203,0.9999995165720319,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,0.008048491291181965,0.0026651869952401203
HF2991,245,4409,0,0,398.4454349144653,41.3839901903669,Not significant,Not significant,-3.1706982813262594,3.4871250386070387,0.1816068304494658,0,0,0,0,Not hotspot,Not hotspot,1.004120487463695e-4,0.0016932348220366326
HF3019,246,45503,11157,727,4112.148474691066,427.10267762128944,Not significant,Not significant,6.090891214481449,0.5497565412453361,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,6.598209873955283e-4,0.003987824475956151
HF3033,247,10245,0,0,925.8501884097747,96.1621636426194,Not significant,Not significant,-3.8037457197471363,3.267839952649939,0.12221324509929288,0,0,0,0,Not hotspot,Not hotspot,1.01664673798175e-5,1.8659042732928008e-4
HF3034,248,23176,2628,711,2094.436697568076,217.53580327782794,Not significant,Not significant,6.6912954770020585,0.5579065153679391,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,5.992869574108139e-4,0.015024180115304799
HF3036,249,16320,0,0,1474.8535944214273,153.1836516005416,Not significant,Not significant,-4.161845241083443,3.177403520468961,0.09512737944335248,0,0,0,0,Not hotspot,Not hotspot,3.160009139685567e-6,6.14968790679608e-5
HF3047,250,70531,0,0,6373.952136528045,662.0218217547671,Not significant,Not significant,-5.476342628902256,3.0567181024128187,0.03660045946642532,0,0,0,0,Not hotspot,Not hotspot,1.2740660114354816e-7,2.6782142691854477e-6
HF3083,251,36153,0,0,3267.180269553791,339.3412105584792,Not significant,Not significant,-4.95408418915696,3.1828845956258287,0.05979744634013784,0,0,0,0,Not hotspot,Not hotspot,6.634769277956347e-7,1.3015765987249466e-5
HF3085,252,84598,10855,217,7645.200023337249,794.058244981778,Not significant,Not significant,4.2950082956602,0.5494480805408907,0.9999999999999973,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,1.857178682436183e-4,3.4548376607852836e-4
HF3103,253,17367,0,0,1569.4719592105962,163.01105866094397,Not significant,Not significant,-4.233479314280239,3.1816627004806874,0.09166245635147552,0,0,0,0,Not hotspot,Not hotspot,2.8310363955577514e-6,5.461859948061658e-5
HF3109,254,26630,4401,661,2406.5778933481993,249.95592169867786,Not significant,Not significant,6.500355576291154,0.5540808335417021,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,7.600094106667256e-4,0.0105822598588466
HF3118,255,10598,0,0,957.7511270636205,99.47551100873406,Not significant,Not significant,-3.725769182159767,3.173863810211345,0.12021940574643242,0,0,0,0,Not hotspot,Not hotspot,7.4589260823269245e-6,1.4413496270799365e-4
HF3137,256,13976,0,0,1263.0241320854086,131.18227418928734,Not significant,Not significant,-3.9927125681095927,3.161282546336459,0.10329386729471679,0,0,0,0,Not hotspot,Not hotspot,4.148089593141117e-6,8.072416895176728e-5
HF3141,257,439,1447,424,39.67283872248815,4.120565138029274,Not significant,Not significant,10.155398526202458,0.6255215636236251,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,0.9199241423482653,24.96334763186414
HF3145,258,13500,0,0,1220.0075689147836,126.71441768427154,Not significant,Not significant,-3.908400119771447,3.1322103118833566,0.10605051168369173,0,0,0,0,Not hotspot,Not hotspot,4.120799091134656e-6,8.284416353754601e-5
HF3146,259,2071,78,8,187.15819816463087,19.438930298083434,Not significant,Not significant,4.626531315899809,0.6377008180427528,0.9999999999997992,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,0.00224257863414624,0.022059849730851868
HF3149,260,5362,189,295,484.56893218674594,50.32908945356029,Not significant,Not significant,7.208067535007126,0.5791375521859383,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,8.109916441488166e-4,0.11622273306820476
HF3153,261,8864,0,0,801.0479326563438,83.19974802617651,Not significant,Not significant,-3.5755669965391528,3.199840404739618,0.13190730491319014,0,0,0,0,Not hotspot,Not hotspot,1.1418480360845058e-5,2.1741622738798987e-4
HF3171,262,27126,3398,101,2451.4018751394387,254.61150326692962,Not significant,Not significant,4.657927863303647,0.5522559445974436,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,5.654779698798535e-4,0.0015691809903977038
HF3186,263,17676,0,0,1597.3965768990902,165.91141088793952,Not significant,Not significant,-4.177858070867299,3.1209062482836054,0.09033935019463113,0,0,0,0,Not hotspot,Not hotspot,2.3430082182388783e-6,4.684305554697894e-5
HF3188,264,43122,0,0,3896.975287906911,404.75400884304867,Not significant,Not significant,-4.897473566308562,2.984903931807506,0.05042492356924466,0,0,0,0,Not hotspot,Not hotspot,2.850407418811879e-7,6.2312275685220465e-6
HF3207,265,26197,0,0,2367.4472802118953,245.89167407961938,Not significant,Not significant,-4.506999413840752,3.0662704938493417,0.07079934866663962,0,0,0,0,Not hotspot,Not hotspot,9.349874307829258e-7,1.928369014428625e-5
HF3214,266,6196,0,0,559.9382886663703,58.15722459049974,Not significant,Not significant,-3.3926847235421387,3.350866352157754,0.15565433374585602,0,0,0,0,Not hotspot,Not hotspot,3.4810816968054304e-5,6.085007339776983e-4
HF3222,267,11456,15823,629,1035.2893858879822,107.52891622155664,Not significant,Not significant,7.35046931404663,0.5656659683094847,1,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,0.014762927669483804,0.05444901059063632
HF3226,268,31784,0,0,2872.3496718805545,298.3326704945842,Not significant,Not significant,-4.634340770204157,3.0171861407065967,0.06227151266650843,0,0,0,0,Not hotspot,Not hotspot,5.653603679607353e-7,1.2075377831669357e-5
HF3236,269,24292,957,2,2195.290656598365,228.0108618063944,Not significant,Not significant,1.3237891099817953,0.7851570906116111,0.9541038487920702,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,1.9846253239150943e-4,6.749855605653741e-5
HF3241,270,12615,0,0,1140.0292949525922,118.4075836360804,Not significant,Not significant,-3.942953455867667,3.203186613059538,0.10917131430773108,0,0,0,0,Not hotspot,Not hotspot,5.670993842420448e-6,1.0723068017329508e-4
HF3255,271,21068,0,0,1903.9347749553083,197.749581612758,Not significant,Not significant,-4.3505613537799075,3.125101486050605,0.0819408480459679,0,0,0,0,Not hotspot,Not hotspot,1.660220177788088e-6,3.355453050037592e-5
HF3264,272,14470,0,0,1307.6673720145866,135.8190832512155,Not significant,Not significant,-4.031094372485772,3.168764168155791,0.10166265901883453,0,0,0,0,Not hotspot,Not hotspot,3.928051108558438e-6,7.673834427258559e-5
HF3271,273,16976,0,0,1534.1369251775827,159.341033674681,Not significant,Not significant,-4.176080745716257,3.14756574660597,0.09229318019407373,0,0,0,0,Not hotspot,Not hotspot,2.7203630928588226e-6,5.308207960557864e-5
HF3291,274,12078,0,0,1091.5001049890932,113.36716568819493,Not significant,Not significant,-3.9290965489692002,3.2306779598750013,0.11195755392802431,0,0,0,0,Not hotspot,Not hotspot,6.639486087084686e-6,1.2396338320645446e-4
HF3308,275,26761,672,9,2418.4164853132243,251.18552086287337,Not significant,Not significant,2.322540210013829,0.6378553167268256,0.9998642995455951,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,1.1488427794042539e-4,1.5870968829349307e-4
HF3330,276,15918,0,0,1438.524480147076,149.41037782949883,Not significant,Not significant,-4.047874718003179,3.111829246035038,0.09666306298744165,0,0,0,0,Not hotspot,Not hotspot,2.8086620388890827e-6,5.7372962655150885e-5
HF3331,277,5154,828,4,465.7717785323552,48.37674879590634,Not significant,Not significant,3.3231010526848257,0.7030586416037318,0.9999988586405215,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,0.003815028691666426,0.00225590369052313
HF3339,278,29106,0,0,2630.3363185802737,273.19628452728944,Not significant,Not significant,-4.604265168606236,3.0581051721429056,0.06608569929743036,0,0,0,0,Not hotspot,Not hotspot,7.43502316929448e-7,1.5384224702873266e-5
HF3353,279,16796,2124,5,1517.8701575920522,157.65150810555738,Not significant,Not significant,2.393201012067314,0.689604953332643,0.9997401524561745,1,1,0,0,Bayesian hotspot only,Bayesian hotspot only,9.216500885879128e-4,2.624549260082502e-4
HF3362,280,3052,0,0,275.81208150577186,28.646844649807164,Not significant,Not significant,-2.9116134639694344,3.54877445613755,0.20597808775658266,0,0,0,0,Not hotspot,Not hotspot,2.5697060293280544e-4,0.003917647535507612
